eps,eTiOT,eTAOT
0.01,0.1850334792204391,0.17755208917816934
0.02,0.18252721355627877,0.17250215089963705
0.03,0.18254591703138445,0.17753338570306365
0.04,0.17753338570306365,0.1700332921856882
0.05,0.18005835484232968,0.16752702652152773
0.06,0.1650020573822616,0.1575206673399917
0.07,0.1700332921856882,0.16002693300415205
0.08,0.17005199566079376,0.1700145887105825
0.09,0.17003329218568808,0.1875023379343882
0.1,0.16750832304642194,0.1824898066060675
Final error,0.3453237410071942,0.3453237410071942
